#pid	label	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
_44165981516	1	0	0.693147	-0.693147	2.94444	0	0	0	0	0	0	3	4	1.75	1.58333	0	2	0	0	1	0	1.38629	1.38629	0.693147	0.562335	4.98947	4.17324	3.85015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257293	0.23896	0.307692	0	0	0	0	0	0	1	1	8.75227	0	0	0	4.4	0	0	0	4.4	38.51	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.5	0	0.5	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	4	-1.4	-1.4	0	-1.4	0.0138667	-1.4	0.0138667	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.46	-1.38667	-1.4	-1.72	2	2	2	2	2	3	3	3	3	3	0	0	0.666667	4	4	4	1	0	0	0	0	0	2.5	5.75	0.25	5	0	0	0	0	0	1	0	0	0	0	0.00369213	1	4	4
_44166996780	1	0	0	0	1.38629	0	0	0	0	0	0	2	10	1.8	0.4	0	2	0	0	1	1	0.325083	0.325083	0.325083	0.325083	3.60796	1.0489	0.693147	0.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541863	0.541863	0	0.192982	0.125969	0.0426357	0	5.09399	0.621191	4.93033	0.607412	18	16	0.894737	0.973143	6.81564	0	5.33462	0.0578168	5.375	1	0	1	4.4	29.9888	4.4	6.35	0.1	0.1	0.681564	0	0.1	0.681564	0.1	0.681564	1	1	1	0	1	0	0.421053	0	0.0527859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328192	0	0.328192	1	1	2.71918	2.71918	2.71918	2.23639	2.23639	2.23639	2.4298	2.97379	2.82621	10	-1.3	-1.3	0	-1.642	0.124929	-1.3	0	-1.68	0.1243	0	1	0	0	0	1	0	0	0	1	0	0	-1.7	-1.67333	-1.62	-1.708	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.1	10	1	3	3	0	0	0	0	0	2.5	5.75	0.3	4	0	0	0	0	0.9	0.1	0	0	0	0	1	1	10	10
_44167251183	1	1.38629	0.693147	0.693147	3.89182	1	0	1	1	0	1	4	10	0	0	0	2	0	0	1	0	2.02533	0.610864	0	1.47081	5.03022	14.1789	2.30259	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135294	0.135294	0	0	1.29531	1.27416	0.92	1.13457	3.43393	1.11025	3.30515	0	0	1	0.988609	0	0	3.81077	0.425905	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0232558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40544	0	1.40544	1	1	2.5	2.5	2.5	2.53513	2.53513	2.53513	2.61889	2.59975	2.89437	10	-1.14	-1.14	0	-1.11	0.0026	-1.14	6.65601e-31	-1.04	0.0012	0	1	0	0	0	1	0	0	0	1	0	0	-1.14	-1.14	-1.14	-1.14	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.7	10	7	9	1.28571	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_44167451543	1	0	0.693147	-0.693147	2.94444	0	0	0	0	0	0	3	2	0.5	0.5	1	2	0	0	1	0	0.693147	0.693147	0.693147	0.693147	4.81518	12.6263	7.32778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493827	0.0493827	0.296296	0	0	0	0	0	0	1	1	8.75227	0	0	0	4.4	0	0	0	4.4	38.51	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.666667	0	0.666667	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	-1.38	-1.38	0	-1.39	0.0002	-1.39	0.0002	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.39	-1.92667	-2.195	-2.356	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	5	0	0	0	0	0	1	0	0	0	0	1	1	2	2
_44168480808	1	1.94591	1.79176	0.154151	6.41182	1	1	1	1	0	0	9	10	6	0	6	1	1	1	0	0	0	0	0	0	12.843	0	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.831818	0.831818	0.8	1	1.2599	0	1	4.64199	0.124546	4.36266	0.288791	115	92	0.801724	0.950491	5.97949	0.0287208	0	0	3.79	0	0	1	3.912	23.3918	3.18	4.4	1	1	5.97949	0	0	0	1	5.97949	0.15	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.00587	2.40005	2.54669	2.05169	2.05169	2.05169	2.09752	2.41287	2.54669	10	-0.38	-0.38	0	-0.502	0.121907	-0.502	0.121907	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.38	-0.38	-0.38	-0.38	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_44168716490	1	3.29584	4.17439	-0.87855	4.96284	1	1	1	1	0	1	9	10	0	0	0	1	1	1	0	0	2.16396	0	0	0.897946	4.74978	2.79477	4.34381	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.33333	1	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-0.96	-0.96	0	-0.96	1.36955e-32	-0.96	1.36955e-32	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.96	-0.96	-0.96	-0.96	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	5	0	0	0	0	0	1	0	0	0	0	1	1	10	10
_44168869425	1	1.94591	1.60944	0.336472	4.44265	1	0	1	1	0	0	8	6	0	0	0	1	2	2	0	0	1.79176	1.79176	1.79176	1.0114	4.91369	16.0822	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.686275	0.686275	0.666667	1	0.333333	0.333333	1	4.57137	0.34795	4.32001	0.454125	122	98	0.804878	0.954883	5.1813	0.650499	0	0	4.4	0	0	0	4.4	22.7977	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.833333	0.2	0	0.947368	0	0.0208333	0	0	0	0	0	0.0078125	0.0078125	0	0.0078125	0	0	0	0	0.897445	0.897445	0	0.897445	1	2	2.54428	2.29931	2.32588	2.59595	2.59595	2.59595	2.60628	2.4103	2.43156	6	-0.56	-0.56	0	-0.646667	0.0450667	-0.646667	0.0450667	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.56	-0.56	-0.56	-0.56	1	1	1	1	1	1	1	1	1	1	0	0.0166003	1	6	6	6	1	0	0	0	0	0	2.5	5.75	0.166667	3	0	0	0	0.166667	0	0.833333	0	0	0	0	1	1	6	6
_44172971368	1	2.30259	1.09861	1.20397	5.88888	1	0	1	1	0	0	9	5	3.6	24.3	9	1	1	1	0	0	1.05492	0.673012	0	1.05492	6.06041	3.80884	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.752402	0.752402	0.8	0.934426	0.115385	0.115385	0.777778	5.19042	0.0461984	4.99732	0.0473735	192	158	0.823834	0.968807	6.11318	0.0718314	0	0	3.295	0	0	1	3.516	21.494	2.19	4.4	0.833333	0.666667	4.07546	0	0	0	0.666667	4.07546	0.2	1	1	0	1	0	0	0	0.0677966	0	0	0	0	0	0	0.00595238	0	0.00595238	0	0	0	0	0	2.10002	0	2.10002	1	1	1.99775	2.45563	2.45278	2.0211	2.0211	2.0211	2.0211	2.45563	2.73788	5	0.86	0.86	0	0.872	0.09612	0.872	0.09612	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	0.77	0.873333	0.775	0.872	1	1	1	1	1	1	1	1	1	1	0	0	0.833333	5	5	5	1	0	0	0	0	0	2.5	5.75	0.2	5	0	0	0	0	0	1	0	0	0	0	1	1	5	5
_44128790356	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2.56495	0	2.56495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04973	0	5.826	0	423	338	0.799528	0.968264	7.41998	0	0	0	4.4	0	0	1	4.4	32.6479	4.4	4.4	0	0.166667	1.23666	0	0	0	0.166667	1.23666	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.000599161	0	0	0	0	0	0	0	0.141849	1	0	2.76869	2.80351	2.93913	2.76869	2.76869	2.76869	2.76869	2.80351	2.93913	1	-0.54	-0.54	0	-0.54	0	-0.54	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.77	-2.18	-2.385	-2.508	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
_44129220231	1	0	0	0	0	0	0	0	0	0	0	2	8	2	0	2	1	2	2	0	0	0	0	0	0	12.843	0	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.656776	0.656776	0.125	0.207547	0.188794	0	0	3.99755	0.297142	3.80395	0.401465	104	92	0.885714	0.961261	6.09517	0.00173296	3.5812	0.0432007	4.4	0	0	0	4.4	26.8188	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0428571	0	0	1	0	1	0	0.00217391	0	0.00217391	0	0.25	0	0.25	0.400196	0.400196	0.400196	0.400196	1	1	2.2061	2.59601	2.46336	2.71416	2.71416	2.71416	3.02579	3.35075	3.01271	8	-1.4	-1.4	0	-1.1325	0.111193	-1.015	0.2177	-1.25	0.00493333	0	1	0	0	0	1	0	0	0	1	0	0	-1.3	-1.26	-1.13	-1.004	1	1	1	1	1	1	1	1	1	1	0	0.0124502	0.5	8	4	4	1	0	0	0	0	0	2.5	5.75	0.125	0	1	0	0	0	0	0	0	0	0	0	1	1	8	8
_44129542084	1	0	0	0	7.05618	0	0	1	1	0	0	1	2	0	0	0	2	0	0	1	0	0.693147	0.693147	0.693147	0.693147	5.54166	5.1831	3.93183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.191176	0.191176	0	0.382353	0.0114943	0.0114943	0.0689655	3.82698	0.0933696	3.67333	0.0625306	36	32	0.891892	0.968167	3.96004	0.0790759	0	0	4.4	0	0	0	4.4	17.4242	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.36946	2.34406	2.83714	2.26651	2.26651	2.26651	2.26651	2.3912	2.6163	2	-0.64	-0.64	0	-0.94	0.18	-0.94	0.18	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.94	-1.62667	-1.97	-2.176	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	0	1	0	0	0	0	0	0	0	0	0	1	1	2	2
_44129645605	1	0	0	0	6.34388	0	0	0	0	0	0	2	6	0.333333	0.266667	0	2	0	0	1	0	1.56071	1.24245	0.867563	1.24245	3.26679	1.54269	2.56495	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32661	0.32661	0	0.380952	0.12536	0.12536	0.0606061	4.49274	1.41961	3.97832	4.13776	162	140	0.865031	0.906345	4.95546	0.420979	2.3979	0	4.4	0	0	0	4.4	21.804	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	0	0	0	0.0165746	0	0	0	0	0	0	0	0	0	0	0.666667	0	0.666667	0	0	0	0	1	1	2.22333	2.63983	2.82166	2.23798	2.23798	2.23798	2.28945	2.78899	2.72696	6	-1.02	-1.02	0	-0.843333	0.0667867	-0.796	0.06668	-1.08	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.86	-0.766667	-0.855	-0.9	1	2	1	1	1	1	2	1	1	1	0	0.0166003	0.833333	6	5	5	1	0	0	0	0	0	2.5	5.75	0.5	4	0.333333	0	0	0	0.666667	0	0	0	0	0	0.000138889	1	6	6
_44134146781	1	0	1.79176	-1.79176	4.99043	1	0	1	0	1	0	8	8	3	17.1429	8	2	1	1	0	0	2.07944	1.73287	1.07354	1.66746	5.10574	22.921	2.30259	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0.875	0.875	1	0	0	1	4.80402	0	4.31749	0	121	74	0.614754	0.916173	4.80402	0	0	0	4.4	0	0	0	4.4	21.1377	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	1	0.25	0	0	0	0.030303	0	0	0	0	0	0	0.00819672	0	0.00819672	0	0	0	0	0	1.37835	0	1.37835	1	1	2.65113	3.03003	2.53651	2.65113	2.65113	2.65113	2.65113	3.03003	2.53651	8	-1.74	-1.74	0	-1.74	2.25389e-31	-1.74	2.25389e-31	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.74	-1.74	-1.74	-1.74	1	1	1	1	1	1	1	1	1	1	0	0.0124502	1	8	8	8	1	0	0	0	0	0	2.5	5.75	0.125	2	0	0	1	0	0	0	0	0	0	0	1	1	8	8
_44134794219	1	0	0	0	7.814	1	1	1	1	0	0	0	6	0	0	0	2	0	0	1	0	1.32966	1.32966	0.867563	1.32966	5.78675	10.531	1.09861	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29523	0.29523	0	0	0.0987183	0.129632	0	4.15552	2.21261	3.28457	6.81428	72	68	0.945205	0.831064	5.08454	0.543573	2.3979	0	4.4	0	0	0	4.4	22.372	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.333333	1	0	0	0	0.025	0	0	1	0	1	0	0	0	0	0	0.166667	0	0.166667	0	0.193967	0	0.193967	1	1	2.03738	2.8343	2.44191	2.18449	2.18449	2.18449	2.2286	2.69541	2.62874	6	-0.5	-0.5	0	-0.933333	0.193547	-0.755	0.1953	-1.29	0.0002	0	1	0	0	0	1	0	0	0	1	0	0	-0.9	-0.746667	-0.73	-0.84	2	3	2	2	2	3	3	3	3	3	0	0.0166003	0.666667	6	4	4	1	0	0	0	0	0	2.5	5.75	0.666667	0	0.5	0.333333	0.166667	0	0	0	0	0	0	0	0.000115741	1	6	6
_44136091049	1	0	0	0	6.30992	1	0	0	0	0	0	0	1	0	0	0	2	2	2	0	0	0	0	0	0	3.52636	0	3.52636	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63759	0	3.21888	0	37	24	0.657895	0.909714	3.82864	0	0	0	4.4	0	0	0	4.4	16.846	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	0	0	0	0	0	0	0	0	0	0	0.0217391	0	0.0217391	0	0	0	0	0	0.215629	0	0.215629	1	1	2.24472	2.3807	2.34677	2.24472	2.24472	2.24472	2.24472	2.3807	2.34677	1	-1.08	-1.08	0	-1.08	0	-1.08	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.04	-2.36	-2.52	-2.616	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	2	0	0	1	0	0	0	0	0	0	0	1	1	1	1
_44137887002	1	0	0	0	7.40974	1	1	1	1	0	0	2	10	0.7	0.233333	0	2	2	2	0	0	1.8867	1.60944	1.16828	1.19355	3.61498	1.90774	3.93183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.263658	0.263658	0	0.518519	0.535495	0.522455	0.285714	3.7517	1.61977	2.7264	5.77041	72	66	0.917808	0.784224	4.68689	0.466786	2.3979	0	4.4	0	0	0	4.4	20.6223	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.4	1	0	0	0	0.0280899	0	0	0	0	0	0	0	0	0	0	0.2	0	0.2	0.210451	0	0.210451	0	1	1	2.11342	2.66508	2.56785	2.33908	2.33908	2.33908	2.49241	2.75029	2.67432	10	-1.64	-1.64	0	-1.092	0.106418	-1.01667	0.155747	-1.205	0.0313	0	1	0	0	0	1	0	0	0	1	0	0	-1.39	-1.3	-1.27	-1.244	4	5	5	5	5	7	7	7	7	7	0	0.00996016	0.6	10	6	7	1.16667	0	0	0	0	0	2.5	5.75	0.3	1	0	0.4	0.6	0	0	0	0	0	0	0	5.78704e-05	1	10	10
_44139127198	1	3.97029	3.3322	0.638087	5.90536	0	0	1	1	0	0	10	4	5	33.3333	10	1	1	1	0	0	0.693147	0.693147	0.693147	0.693147	3.38996	0.508198	2.77259	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30827	0.30827	0	0.547945	0.0868347	0.047619	0	4.48228	0.691897	4.32309	0.586051	154	134	0.870968	0.970962	5.07517	0	4.32712	0.90539	4.4	0	0	0	4.4	22.3308	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182406	0	0.182406	1	1	2.1069	2.69512	2.64892	2.52221	2.52221	2.52221	2.52221	2.69199	2.83676	4	-1.98	-1.98	0	-1.7	0.117067	-1.98	0	-1.60667	0.123333	0	1	0	0	0	1	0	0	0	1	0	0	-1.81	-1.62	-1.7	-1.96	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	4	1	3	3	0	0	0	0	0	2.5	5.75	0.75	3	0	0	0.5	0.5	0	0	0	0	0	0	1	1	4	4
_44139138249	1	0.693147	0.693147	0	5.93225	1	0	1	0	1	1	9	10	0	0	0	2	1	1	0	0	0	0	0	0	3.29584	0	3.29584	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	1.5	0	1	0.769485	1.53509	0.769485	1.53509	0	0	1	1	0.769485	1.53509	0	0	4.4	0	0	0	4.4	3.38573	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.38963	2.38963	2.38963	2.5	2.5	2.5	10	-1	-1	0	-1	1.15042e-30	-1	1.15042e-30	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1	-1	-1	-1	4	6	6	6	5	6	9	9	9	9	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	1.15741e-05	1	10	10
_44140088804	1	0	0	0	2.77259	0	0	0	0	0	0	0	5	0	0	0	2	0	0	1	1	1.60944	0	0	1.33218	4.29322	9.36324	4.30407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652778	0.652778	0.916667	0	0	0	0	0	0	1	1	1.02479	5.251	0	0	4.4	0	0	0	4.4	4.50909	4.4	4.4	0	0.166667	0.170799	0	0	0	0.166667	0.170799	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	5	-0.68	-0.68	0	-0.708	0.00092	-0.708	0.00092	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.72	-0.713333	-0.71	-0.708	1	1	1	1	1	1	1	1	1	1	0	0	0.833333	5	5	5	1	0	0	0	0	0	2.5	5.75	0.2	2	0	0	1	0	0	0	0	0	0	0	1	1	5	5
_44140654833	1	1.79176	2.30259	-0.510826	5.82008	1	1	1	0	1	0	11	5	0	0	0	1	1	1	0	0	0.673012	0	0	0.673012	2.02129	0.318035	2.63906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.797436	0.797436	0.8	1	0.268907	0.222611	0.1875	6.73566	0.000885199	6.65148	0.000884147	864	796	0.921387	0.989117	6.79119	0.00121716	6.78509	0.00200332	4.4	0	0	0	4.4	29.8812	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.833333	0.2	1	0	0	0.010929	0	1	0	1	0	0.00108342	0.00433369	0.00108342	0.00433369	0.2	0	0.2	0	0.646357	1.93907	0.646357	2.06834	1	0.952381	2.39214	2.64613	2.96214	2.38067	2.38067	2.38067	2.38067	2.53657	2.14119	5	-0.6	-0.6	0	-0.96	0.3926	-0.506667	0.0129333	-1.64	0.0032	0	1	0	0	0	1	0	0	0	1	0	0	-0.49	-0.886667	-1.065	-0.96	1	1	1	1	1	1	1	1	1	1	0	0	0.5	5	3	5	1.66667	0	0	0	0	0	2.5	5.75	0.4	2	0	0	1	0	0	0	0	0	0	0	1	1	5	5
