instance	true	probability	assigned	uid	uname	forum	title	content	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	Trate_TrateNum	Trate_NowTrateScore	Trate_NowThreadTrateScore	Trate_NowReplyTrateScore	Trate_TrateMean	Trate_TrateVar	Trate_ThreadTrateMean	Trate_ThreadTrateVar	Trate_ReplyTrateMean	Trate_ReplyTrateVar	Trate_Bukets0	Trate_Bukets1	Trate_Bukets2	Trate_Bukets3	Trate_TBukets0	Trate_TBukets1	Trate_TBukets2	Trate_TBukets3	Trate_PBukets0	Trate_PBukets1	Trate_PBukets2	Trate_PBukets3	Trate_TrateMean2	Trate_TrateMean3	Trate_TrateMean4	Trate_TrateMean5	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	LTrate2_TrateNum	LTrate2_NowTrateScore	LTrate2_NowThreadTrateScore	LTrate2_NowReplyTrateScore	LTrate2_TrateMean	LTrate2_TrateVar	LTrate2_ThreadTrateMean	LTrate2_ThreadTrateVar	LTrate2_ReplyTrateMean	LTrate2_ReplyTrateVar	LTrate2_Bukets0	LTrate2_Bukets1	LTrate2_Bukets2	LTrate2_Bukets3	LTrate2_TBukets0	LTrate2_TBukets1	LTrate2_TBukets2	LTrate2_TBukets3	LTrate2_PBukets0	LTrate2_PBukets1	LTrate2_PBukets2	LTrate2_PBukets3	LTrate2_TrateMean2	LTrate2_TrateMean3	LTrate2_TrateMean4	LTrate2_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
47281523049	0	0.9448	1	513445269	wjzhjiyou	邮票	03小版张，邮市投资收藏中的兵家必争之地。	<span>03</span><span >小版将进入增值高速路，它的涨幅将远超</span><span>2003</span><span >——</span>	2.19722	1.94591	0.251314	6.74406	1	0	1	1	0	0	10	6	9	1.2	8	2	2	2	0	0	0.693147	0.693147	0.693147	0.693147	3.66092	0.822128	4.48864	0.166667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378386	0.378386	0.166667	0.822222	0.255962	0.255962	0.272727	5.28123	3.31334	5.15067	3.27485	2472	2116	0.856045	0.979214	7.84296	0.309624	4.12899	0.177176	4.4	0	0	0	4.4	34.509	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	1	0	0	0.0307263	0	0	0	0	0	0	0	0	0.000264831	0	0	0	0	0	0.159205	0	0.318409	1	0.5	2.22722	2.84671	3.36034	2.44101	2.44101	2.44101	2.48376	2.88242	3.38141	6	0.1	0.1	0	0.075	0.00075	0.1	0	0.0625	0.000625	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.0833333	0.075	0.08	6	-0.96	-0.96	0	-1.59	0.22668	-1.65	0.9522	-1.56	0.0568	0	1	0	0	0	1	0	0	0	1	0	0	-1.65	-1.72	-1.7	-1.64	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	2	2	2	2	1	2	2	2	2	0	0	0.333333	6	2	6	3	0	0	0	0	0	2.5	5.75	0.5	2	0	0.333333	0.666667	0	0	0	0	0	0	0	1	1	6	6
47297582606	0	0.969562	1	590110842	女人如花花妖娆	尉氏	我怕时间久了我忘了如何去爱	<img pic_type="1" src="http://static.tieba.baidu.com/tb/editor/images/luoluobu/llb_028.gif?t=2013111	0.693147	3.91202	-3.21888	6.60665	0	0	1	0	1	1	11	6	9.16667	20.1667	11	1	1	1	0	0	0.450561	0.450561	0.450561	0.450561	4.43712	3.1411	3.71357	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0272904	0.0272904	0	0	0.085563	0.0736166	0	2.47552	1.79959	2.40227	1.66926	0	0	1	0.978925	4.98361	0	3.42045	1.18891	4.4	0	0	0	4.4	21.9279	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	3.06201	3.06201	3.06201	3.17441	3.1944	3.24657	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.26	-1.26	0	-1.25333	0.0148267	-1.26	0	-1.252	0.01852	0	1	0	0	0	1	0	0	0	1	0	0	-1.27	-1.28	-1.235	-1.216	6	-0.58	-0.58	0	-0.573333	0.000266667	-0.58	0	-0.572	0.00032	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	3	3	0	0	0	0	0	2.5	5.75	0.333333	3	0	0	0	1	0	0	0	0	0	0	1	1	6	6
47274511127	0	0.993206	1	902253411	粉葡萄88	黑丝	睡觉。老公快来	<a href="http://tieba.baidu.com/i/sys/jump?un=%BB%D9%C1%CB%BB%D9%C1%CB%C4%E3" onclick="Stats.sendReq	0.693147	9.38899	-8.69584	5.48064	1	0	1	0	1	1	13	6	13	0	13	1	0	0	0	0	0	0	0	0	2.3979	0	2.3979	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370118	0.370118	0	0.888889	0.0992063	0	0	3.16077	2.63022	2.35451	1.34563	51	14	0.288462	0.806224	5.99259	1.11173	4.73586	0.0338029	4.4	0	0	1	4.4	26.3674	4.4	4.4	0	0.333333	1.99753	0	0	0	0.333333	1.99753	1	1	1	0	1	0	0.842105	0	0	0	0	1	0	1	0	0	0	0	0	0.666667	0	0.666667	0	0	0	0	1	1	2.30102	2.30102	2.30102	2.34986	2.34986	2.34986	2.37993	2.37993	2.37993	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.7	-1.7	0	-1.59667	0.00934667	-1.59	0.0242	-1.6	0.00746667	0	1	0	0	0	1	0	0	0	1	0	0	-1.67	-1.67333	-1.655	-1.62	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0.0166003	0.333333	6	2	4	2	0	0	0	0	0	2.5	5.75	0.166667	0	1	0	0	0	0	0	0	0	0	0	1	1	6	6
47277719496	0	0.999227	1	797110056	蒙牛纯鸟奶	戒色	每天吃枸杞子好不好？吧友们		1.09861	0	1.09861	6.11147	0	0	1	0	1	0	8	1	0	0	0	1	1	1	0	0	0	0	0	0	12.9119	0	12.9119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.36	-1.36	0	-1.36	0	-1.36	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.18	-2.45333	-2.59	-2.672	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
47304943203	0	0.982741	1	1063443970	硬妹VIP	帅哥	想加入我们么？  那就爆照吧 8分带你装逼带你飞	小伙伴们镇<img class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/12a98226cffc1e1783211f8	2.83321	3.4012	-0.567984	3.7612	0	0	1	0	1	0	7	6	5.66667	7.86667	7	1	2	2	0	0	1.32966	0.450561	0.450561	1.0114	3.53059	7.6829	1.09861	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047619	0.047619	0	0	0.249594	0.204879	0	2.87996	0.154876	2.5757	0.217429	10	10	1	0.921581	7.0934	0	4.26672	1.2942	4.4	0	0	1	4.4	31.211	4.4	4.4	0	0.333333	2.36447	0	0	0	0.333333	2.36447	1	1	1	0.166667	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.166667	0	0.166667	0	0	0	0	0	1	1	3.01383	3.01383	3.01383	2.81265	2.81265	2.81265	2.88688	2.88688	2.88688	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.38	-1.38	0	-1.42333	0.0131867	-1.38	0	-1.432	0.01592	0	1	0	0	0	1	0	0	0	1	0	0	-1.34	-1.32667	-1.37	-1.412	6	-0.58	-0.58	0	-0.57	0.0006	-0.58	0	-0.568	0.00072	0	1	0	0	0	1	0	0	0	1	0	0	-0.55	-0.56	-0.565	-0.568	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	6	6	0	0	0	0	0	2.5	5.75	0.5	5	0	0	0	0	0.666667	0.333333	0	0	0	0	1	1	6	6
47277198435	0	0.999134	1	1097682168	早晨的雨好凄凉	长春	女朋友过生日，没时间陪她，只有下班了。	女朋友过生日，送点什么呢。普通点，有纪念意义的。谢谢各位大神了。	0	0	0	1.38629	1	0	1	1	0	0	6	3	3.66667	10.3333	6	1	1	1	0	0	1.09861	1.09861	0.636514	1.09861	4.74546	26.9633	0.693147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164889	0.173585	0	0.2	0.0326797	0.0326797	0	3.8236	0.276614	3.6864	0.309002	64	54	0.846154	0.971556	4.12596	0.00468994	3.21888	0	4.4	0	0	0	4.4	18.1542	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207314	0	0.207314	1	1	1.89904	1.8653	2.08808	2.18884	2.18884	2.18884	2.18884	2.27743	2.32436	3	0.1	0.1	0	0.0841422	0.000754412	0.0762133	0.00113162	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.0841422	0.0881066	0.0904853	3	-1.56	-1.56	0	-1.40667	0.0177333	-1.45	0.0242	-1.32	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.44	-1.40667	-1.805	-2.044	3	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-1.185	-1.548	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	3	2	3	1.5	0	0	0	0	0	2.5	5.75	0.333333	1	0	1	0	0	0	0	0	0	0	0	1	1	3	3
47303086072	0	0.997816	1	408506961	2211828499	高考	那个学校是有空气动力学这个专业		1.38629	0.693147	0.693147	6.87833	0	0	1	1	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	8.55237	0	8.55237	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.166667	0.166667	0	0	0.211341	0	0	1.17746	1.46018	1.14186	1.29004	0	0	1	0.983653	0	0	4.26667	4.20109	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.71692	2.71692	2.71692	2.76031	2.76031	2.76031	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.6	-1.6	0	-1.46333	0.0136667	-1.6	0	-1.436	0.01148	0	1	0	0	0	1	0	0	0	1	0	0	-1.53	-1.52667	-1.5	-1.452	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.166667	4	0	0	0	0	1	0	0	0	0	0	1	1	6	6
47307384425	0	0.963533	1	329989062	tp99015	四川师范大学	南门的那些日子	<img class="BDE_Smiley" width="30" height="30" changedsize="false" src="http://static.tieba.baidu.co	2.77259	3.17805	-0.405465	7.01212	0	1	1	1	0	1	11	6	9.16667	20.1667	11	2	0	0	1	0	0.450561	0	0	0	9.00612	3.03128e-07	9.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.258799	0.258799	0	0	0.133529	0.06	0	2.48777	1.5583	2.36359	1.41848	0	0	1	0.964395	6.20658	0	4.39313	1.02859	4.4	0	0	1	4.4	27.3089	4.4	4.4	0	0.166667	1.03443	0	0	0	0.166667	1.03443	1	1	1	0	1	0	0	0	0.0769231	0	0	0	0	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	0	1	1	2.5	2.5	2.5	2.65987	2.65987	2.65987	2.70033	2.69991	2.77767	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.28	-1.28	0	-1.69667	0.0466267	-1.28	0	-1.78	0.0062	0	1	0	0	0	1	0	0	0	1	0	0	-1.6	-1.64667	-1.675	-1.688	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	3	4	4	4	4	3	4	4	4	4	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.5	4	0	0	0	0	1	0	0	0	0	0	0.003125	1	6	6
47294729664	0	0.999734	1	1037244029	大玩笑丶	qq飞车	我会不会变成马路杀手啊，想想都害怕!!!	<img class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/79857981800a19d8d0b7c4bd31fa828ba	2.56495	2.83321	-0.268264	4.33073	1	0	1	1	0	0	9	6	9	0	9	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367619	0.367619	0	0.0857143	0.146329	0	0	2.60126	1.68232	2.54564	1.64023	24	24	1	0.984557	5.2575	0	2.53778	2.06153	4.4	0	0	1	4.4	23.133	4.4	4.4	0	0.166667	0.876249	0	0	0	0.166667	0.876249	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.60965	2.6047	2.95886	2.17909	2.17909	2.17909	2.22591	2.25186	2.35743	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.02	-1.02	0	-1.56333	0.149827	-1.02	0	-1.672	0.09872	0	1	0	0	0	1	0	0	0	1	0	0	-1.46	-1.4	-1.525	-1.6	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	3	3	0	0	0	0	0	2.5	5.75	0.333333	0	0.833333	0	0	0.166667	0	0	0	0	0	0	1	1	6	6
47295429565	0	0.959625	1	48474948	水城华府	聊城	厕所改卧铺了，特色哈，呵呵	<img width="347" height="600" class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/e510033b	4.14313	4.20469	-0.0615579	7.79565	0	0	1	1	0	0	13	6	13	0	13	1	1	1	0	0	0	0	0	0	2.07944	0	2.07944	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190893	0	0.125	1.36203	11.1307	1.34109	10.7912	0	0	1	0.991136	2.22467	12.8465	0	0	4.4	0	0	1	4.4	9.78856	4.4	4.4	0	0.166667	0.370779	0	0	0	0.166667	0.370779	1	1	1	0	1	0	0	0	0.031746	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423365	0	0.423365	0	1	1	2.5	2.5	2.5	2.44069	2.44069	2.44069	2.5	2.5	2.5	6	0.1	0.1	0	0.1	2.31112e-34	0.1	2.31112e-34	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.18	-1.18	0	-1.24	0.06496	-1.24	0.06496	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.24	-1.3	-1.18	-1.176	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	1	6	6	6	1	0	0	0	0	0	2.5	5.75	0.5	4	0	0.333333	0	0.166667	0.5	0	0	0	0	0	1	1	6	6
47274219128	0	0.974416	1	461452915	月下独韵求醉	郑州升达经贸管理学院	我和你吻鳖完整版	<img class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/d4da6863f6246b60cab593cce9f81a4c5	3.2581	7.90175	-4.64365	6.82002	0	1	1	1	0	0	11	5	5.4	24.3	9	1	1	1	0	0	0.673012	0.673012	0.673012	0.673012	6.19296	21.627	9.58919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0981818	0.0981818	0	0	0.0924036	0.0831444	0	2.23274	1.89831	2.13483	1.6522	0	0	1	0.969713	6.42487	0	2.8258	0.504344	4.4	0	0	1	4.4	28.2694	4.4	4.4	0	0.166667	1.07081	0	0	0	0.166667	1.07081	1	1	1	0	1	0	0	0	0.0833333	0	0	1	0	1	0	0	0	0	0	0.2	0	0.2	0	0	0	0	1	1	2.5	2.5	2.5	3.0057	3.0057	3.0057	3.0057	3.00445	3.1042	5	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	5	-1.22	-1.22	0	-1.688	0.09392	-1.22	0	-1.805	0.0339667	0	1	0	0	0	1	0	0	0	1	0	0	-1.56	-1.62	-1.61	-1.688	5	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	5	1	3	3	0	0	0	0	0	2.5	5.75	0.6	1	0.2	0.2	0	0.4	0.2	0	0	0	0	0	1	1	5	5
47292746049	0	0.987546	1	828653762	541301804w	太原	我们都很穷	[泪奔]每天早上犹豫着要不要再睡10分钟的时候， 我都会对自己大吼三声：你知不知道你很穷！！！穷还不努力	0.693147	0	0.693147	5.90263	1	0	1	1	0	0	6	3	5.66667	0.333333	5	0	2	2	0	0	0.636514	0.636514	0	0.636514	2.56343	1.60927	1.09861	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410256	0.410256	0.333333	1	0	0	0	4.58602	1.24843	4.416	1.22976	186	156	0.839572	0.969563	5.24702	0	3.29584	0	4.4	0	0	0	4.4	23.0869	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0147059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.09843	2.64628	2.29793	2.25263	2.25263	2.25263	2.25263	2.63866	2.41502	3	0.1	0.1	0	0.0833333	0.000833333	0.075	0.00125	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.075	0.0833333	0.0875	0.09	3	-1.52	-1.52	0	-1.55333	0.0297333	-1.46	0.0072	-1.74	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.46	-1.55333	-1.915	-2.132	3	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-1.185	-1.548	1	2	1	1	1	1	2	1	1	1	0	0	0.333333	3	2	3	1.5	0	0	0	0	0	2.5	5.75	0.666667	2	0	0	0.333333	0.666667	0	0	0	0	0	0	1	1	3	3
47274181237	0	0.996099	1	1079656254	MrLeft丶shitet	扒皮	【祈福】怎么还没到，默默地承认不愿意承认的吧	　　 　 　　　　　　　　　　　　　　　　　 　　　　 　　　　　　　　　　　　　　那架飞机上坐着攒了很	2.07944	1.60944	0.470004	3.13549	1	0	1	1	0	0	7	6	5.66667	7.86667	7	2	1	2	0	0	1.24245	0.867563	0.450561	0.693147	4.60762	0.320688	4.06044	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202331	0.202331	0	0	0.254168	0.254168	0	3.4377	5.30872	3.17712	4.1325	408	216	0.530562	0.94128	7.5984	0	4.66452	2.74387	4.4	0	0	1	4.4	33.433	4.4	4.4	0	0.333333	2.5328	0	0	0	0.333333	2.5328	1	1	1	0	1	0	0	0	0.0531915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1.96553	2.57688	2.35163	2.40072	2.40072	2.40072	2.48776	2.62799	2.54866	6	0.1	0.1	0	0.0916667	0.000416667	0.1	0	0.09	0.0005	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.0833333	0.0875	0.09	6	-1.6	-1.6	0	-1.5	0.0304	-1.6	0	-1.48	0.035	0	1	0	0	0	1	0	0	0	1	0	0	-1.54	-1.46667	-1.425	-1.448	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.333333	5	0.166667	0	0	0	0	0.833333	0	0	0	0	1	1	6	6
